,stationid,compname,time,gml$Point_gml$coord_X,gml$Point_gml$coord_Y,gml$Point_gml$coord_Z,gml$Point_srsName,subzahl,meantype,value,unit,valueclass,MetaInfo_Name,MetaInfo_Location,MetaInfo_Owner
759,09:LOB,Ozon,1659735000,16.5256138888889,48.1620694444444,155.0,EPSG:31287,1,HMW,19.0,µg/m³,NOCLASS,Lobau,Lobau Grundwasserwerk,Gemeinde Wien - MA22 Umweltschutz
760,01:0003,Ozon,1659735000,17.0703159,48.1091532,136.0,EPSG:31287,1,HMW,28.0,µg/m³,NOCLASS,Kittsee,Neurisse - Brunnenfeld ,Amt der Burgenländischen Landesregierung
761,02:SP18,Ozon,1659733200,13.49388888888888,46.8013888888888,560.0,EPSG:31287,1,HMW,29.0,µg/m³,NOCLASS,Spittal a. d. Drau Oktoberstraße,"10. Oktober-Strasse 9, Schulzentrum",Amt der Kärntner Landesregierung
762,02:WO15,Ozon,1659733200,14.84346,46.834975,460.0,EPSG:31287,1,HMW,37.0,µg/m³,NOCLASS,Wolfsberg Hauptschule,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",Amt der Kärntner Landesregierung
763,02:M121,Ozon,1659733200,13.70345,46.5584,574.0,EPSG:31287,1,HMW,41.0,µg/m³,NOCLASS,Arnoldstein Gailitz Waldsiedlungsstraße,"Waldsiedlungsstraße 5, gegenüber Föhrenweg 10",Amt der Kärntner Landesregierung
764,06:194,Ozon,1659735000,15.673055555555557,47.60472222222222,679.0,EPSG:31287,1,HMW,44.0,µg/m³,NOCLASS,Mürzzuschlag Roseggerpark,"Roseggerpark, Waldgasse/Roseggergasse",Amt der Steiermärkischen Landesregierung
765,08:2801,Ozon,1659729600,10.034324,47.128863,940.0,EPSG:31287,1,HMW,48.0,µg/m³,NOCLASS,Wald am Arlberg S16,"Außerwald, Arlbergstraße",Umweltinstitut des Landes Vorarlberg
766,07:2106,Ozon,1659733200,11.4169445,47.27129,570.0,EPSG:31287,1,HMW,49.0,µg/m³,NOCLASS,Innsbruck Reichenau - Andechsstraße,Andechstrasse 21,Amt der Tiroler Landesregierung
767,07:2530,Ozon,1659733200,12.066633,47.4885583,508.0,EPSG:31287,1,HMW,50.0,µg/m³,NOCLASS,Wörgl Stelzhamerstraße,Josef Stelzhamer-Straße / Joseph Haydn-Straße 4,Amt der Tiroler Landesregierung
768,01:0002,Ozon,1659735000,16.207863,47.339926,344.0,EPSG:31287,1,HMW,51.0,µg/m³,NOCLASS,Oberschützen,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",Amt der Burgenländischen Landesregierung
769,02:KA71,Ozon,1659733200,14.299144444444444,46.62661666666667,445.0,EPSG:31287,1,HMW,51.0,µg/m³,NOCLASS,Klagenfurt Sterneckstraße,Sterneckstraße (gegenüber Nr. 17),Amt der Kärntner Landesregierung
770,06:107,Ozon,1659735000,15.15277777777778,47.04472222222222,390.0,EPSG:31287,1,HMW,51.0,µg/m³,NOCLASS,Voitsberg Mühlgasse,"Mühlgasse, Ecke Franz Josef-Straße",Amt der Steiermärkischen Landesregierung
771,06:198,Ozon,1659735000,16.07905,47.04735,276.0,EPSG:31287,1,HMW,51.0,µg/m³,NOCLASS,Fürstenfeld Ungartorweg,Hauptschule Schillerplatz 2,Amt der Steiermärkischen Landesregierung
772,07:2538,Ozon,1659733200,11.90995,47.458717,602.0,EPSG:31287,1,HMW,52.0,µg/m³,NOCLASS,Kramsach Angerberg,"Voldöp, Angerberg",Amt der Tiroler Landesregierung
773,06:179,Ozon,1659735000,15.971852,47.28286,349.0,EPSG:31287,1,HMW,53.0,µg/m³,NOCLASS,Hartberg Zentrum,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",Amt der Steiermärkischen Landesregierung
774,06:118,Ozon,1659733200,14.676666666666666,47.17833333333333,715.0,EPSG:31287,1,HMW,60.0,µg/m³,NOCLASS,"Judenburg, Sportplatz","Stadionstraße, südlich des Sportplatzes",Amt der Steiermärkischen Landesregierung
775,06:170,Ozon,1659735000,15.43308,47.04172,345.0,EPSG:31287,1,HMW,60.0,µg/m³,NOCLASS,Graz Süd Tiergartenweg,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",Amt der Steiermärkischen Landesregierung
776,07:2113,Ozon,1659733200,11.3746611,47.2699028,678.0,EPSG:31287,1,HMW,60.0,µg/m³,NOCLASS,Innsbruck Sadrach,Sadrach - Buttererbichl,Amt der Tiroler Landesregierung
777,03:0065,Ozon,1659733200,16.1434,48.1955,260.0,EPSG:31287,1,HMW,62.0,µg/m³,NOCLASS,"Purkersdorf, Tullnerbachstraße","Neukurkersdorf, Gemeindebauhof, Tullnerbachstraße (B44)",Amt der Niederösterreichischen Landesregierung
778,02:SP10,Ozon,1659733200,13.194533,46.935,686.0,EPSG:31287,1,HMW,64.0,µg/m³,NOCLASS,Obervellach Schulzentrum,"Schulzentrum Obervellach-West 27, Dürnvellach",Amt der Kärntner Landesregierung
779,02:KA41,Ozon,1659733200,14.28931,46.62936,550.0,EPSG:31287,1,HMW,66.0,µg/m³,NOCLASS,Klagenfurt Kreuzbergl,Sternwarte Kreuzbergl,Amt der Kärntner Landesregierung
780,06:143,Ozon,1659735000,15.0889,47.3823,543.0,EPSG:31287,1,HMW,66.0,µg/m³,NOCLASS,Leoben Zentrum,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",Amt der Steiermärkischen Landesregierung
781,01:0007,Ozon,1659735000,16.434389,47.749044,214.0,EPSG:31287,1,HMW,67.0,µg/m³,NOCLASS,Pöttelsdorf,Berggasse,Amt der Burgenländischen Landesregierung
782,07:2705,Ozon,1659733200,10.682283,47.469837,877.0,EPSG:31287,1,HMW,67.0,µg/m³,NOCLASS,Höfen Lärchbichl,Höfen Lärchbichlweg,Amt der Tiroler Landesregierung
783,05:5032,Ozon,1659733200,13.80804,47.12566,1025.0,EPSG:31287,1,HMW,69.0,µg/m³,NOCLASS,Tamsweg Untere Postgasse,Parkplatz Untere Postgasse 2,Amt der Salzburger Landesregierung
784,03:2401,Ozon,1659733200,16.255,47.81416667,265.0,EPSG:31287,1,HMW,71.0,µg/m³,NOCLASS,Wiener Neustadt,Neuklosterwiese Sportplatz,Amt der Niederösterreichischen Landesregierung
785,09:STEF,Ozon,1659735000,16.3732536111111,48.20815,172.0,EPSG:31287,1,HMW,71.0,µg/m³,NOCLASS,Stephansplatz,"Stephansdom, Kerzenkammer östlich des Südturmes, 1. Stock",Gemeinde Wien - MA22 Umweltschutz
786,03:0502,Ozon,1659733200,15.04666667,48.8786111,570.0,EPSG:31287,1,HMW,72.0,µg/m³,NOCLASS,Heidenreichstein Thaures,Thaures,Amt der Niederösterreichischen Landesregierung
787,03:2701,Ozon,1659733200,16.474444444444444,48.145,155.0,EPSG:31287,1,HMW,72.0,µg/m³,NOCLASS,"Schwechat Sportplatz, Mühlgasse","Phönix-Sportplatz, Mühlgasse/Radetzkystraße",Amt der Niederösterreichischen Landesregierung
788,01:0001,Ozon,1659735000,16.52617,47.8401138,165.0,EPSG:31287,1,HMW,73.0,µg/m³,NOCLASS,Eisenstadt Laschoberstraße,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",Amt der Burgenländischen Landesregierung
789,03:0603,Ozon,1659733200,16.4311,48.0857,172.0,EPSG:31287,1,HMW,73.0,µg/m³,NOCLASS,"Himberg, Alter Markt",Am Alten Markt - Institutgasse,Amt der Niederösterreichischen Landesregierung
790,06:138,Ozon,1659735000,15.4151111111111,47.0943611111,355.0,EPSG:31287,1,HMW,74.0,µg/m³,NOCLASS,Graz Nord Gösting,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",Amt der Steiermärkischen Landesregierung
791,10:VOR1,Ozon,1659733200,12.972,46.6775,1010.0,EPSG:31287,1,HMW,75.0,µg/m³,NOCLASS,Vorhegg bei Kötschach-Mauthen,"Kreuth 8b, Josef Zobernig",Umweltbundesamt
792,07:2547,Ozon,1659733200,12.1692472,47.5805278,526.0,EPSG:31287,1,HMW,76.0,µg/m³,NOCLASS,Kufstein Festung,Festung,Amt der Tiroler Landesregierung
793,05:6072,Ozon,1659733200,12.795124,47.32664,775.0,EPSG:31287,1,HMW,83.0,µg/m³,NOCLASS,Zell am See Freizeitzentrum/Eishalle,"Freizeitzentrum, Steinergasse",Amt der Salzburger Landesregierung
794,07:2710,Ozon,1659733200,10.7441167,47.4475972,985.0,EPSG:31287,1,HMW,86.0,µg/m³,NOCLASS,Heiterwang Ort L355,Ennet der Ach,Amt der Tiroler Landesregierung
795,05:4057,Ozon,1659733200,13.205556,47.351387,620.0,EPSG:31287,1,HMW,88.0,µg/m³,NOCLASS,"St. Johann im Pongau, Bezirkshauptmannschaft","Bezirkshauptmannschaft, Hauptstraße 1",Amt der Salzburger Landesregierung
796,06:018,Ozon,1659735000,15.4375,47.075833333333335,450.0,EPSG:31287,1,HMW,89.0,µg/m³,NOCLASS,Graz Schloßberg,"Schlossberg, südlich vom Glockenturm",Amt der Steiermärkischen Landesregierung
797,06:195,Ozon,1659735000,15.212777777777776,46.81388888888888,365.0,EPSG:31287,1,HMW,89.0,µg/m³,NOCLASS,Deutschlandsberg Rathausgasse,"Rathausgasse 3, Arbeiterkammer",Amt der Steiermärkischen Landesregierung
798,06:196,Ozon,1659735000,14.330725,47.040277777777774,1860.0,EPSG:31287,1,HMW,89.0,µg/m³,NOCLASS,Grebenzen bei St. Lambrecht,Grebenzen Gipfel,Amt der Steiermärkischen Landesregierung
799,09:ZA,Ozon,1659735000,16.357079,48.248993,210.0,EPSG:31287,1,HMW,89.0,µg/m³,NOCLASS,Hohe Warte,"Hohe Warte 38, Zentralanstalt für Meteorologie u. Geodynamik",Gemeinde Wien - MA22 Umweltschutz
800,02:WO35,Ozon,1659733200,14.891667,46.708333,540.0,EPSG:31287,1,HMW,90.0,µg/m³,NOCLASS,St. Georgen im Lavanttal - Herzogberg,Herzogberg,Amt der Kärntner Landesregierung
801,03:0201,Ozon,1659733200,16.20573,47.9592,265.0,EPSG:31287,1,HMW,91.0,µg/m³,NOCLASS,"Bad Vöslau, Gainfarn","Kottingbrunner Straße, Gymnasium Gainfarn, Sportplatz",Amt der Niederösterreichischen Landesregierung
802,04:S125,Ozon,1659735000,13.632222222222223,47.71611111111111,460.0,EPSG:31287,1,HMW,92.0,µg/m³,NOCLASS,"Bad Ischl, Rettenbachwaldstraße",Rettenbachwaldstraße 5 (Holzplatz der Gemeinde),Amt der Oberösterreichischen Landesregierung
803,05:1066,Ozon,1659733200,13.043333,47.8055556,430.0,EPSG:31287,1,HMW,93.0,µg/m³,NOCLASS,Salzburg Mirabellplatz,Mirabellplatz,Amt der Salzburger Landesregierung
804,06:178,Ozon,1659735000,15.628392,47.215703,459.0,EPSG:31287,1,HMW,93.0,µg/m³,NOCLASS,Weiz Bahnhofstraße,Bahnhofstraße 7,Amt der Steiermärkischen Landesregierung
805,01:0004,Ozon,1659735000,16.32875,47.77907,254.0,EPSG:31287,1,HMW,94.0,µg/m³,NOCLASS,Bad Sauerbrunn,Freiwillige Feuerwehr,Amt der Burgenländischen Landesregierung
806,03:0701,Ozon,1659733200,15.94185,48.52832,230.0,EPSG:31287,1,HMW,94.0,µg/m³,NOCLASS,Ziersdorf,Kläranlage Jubiläumssiedlung,Amt der Niederösterreichischen Landesregierung
807,04:S184,Ozon,1659735000,14.297502777777778,48.30611944444444,260.0,EPSG:31287,1,HMW,95.0,µg/m³,NOCLASS,"Linz Stadtpark, Noßbergerstraße","Noßbergerstraße, hinter Museumstraße 34a",Amt der Oberösterreichischen Landesregierung
808,10:ILL1,Ozon,1659735000,16.76639,47.77028,117.0,EPSG:31287,1,HMW,95.0,µg/m³,NOCLASS,Illmitz am Neusiedler See,Biologische Station Illmitz,Umweltbundesamt
809,03:1301,Ozon,1659733200,16.5788,48.57832,250.0,EPSG:31287,1,HMW,96.0,µg/m³,NOCLASS,Mistelbach Steinhübel,Hochbehälter Steinhübel,Amt der Niederösterreichischen Landesregierung
810,06:151,Ozon,1659735000,15.495833333333332,46.87138888888889,449.0,EPSG:31287,1,HMW,96.0,µg/m³,NOCLASS,Bockberg,"Bockbergweg, Jöbstl-Arbeiter",Amt der Steiermärkischen Landesregierung
811,09:LIES,Ozon,1659735000,16.30127778,48.14125,211.0,EPSG:31287,1,HMW,96.0,µg/m³,NOCLASS,Liesing - Carlberger-Gasse Gewerbegebiet,"Carlberger-Gasse 69 (Gst. Nr. 273/11, KG Erlaa)",Gemeinde Wien - MA22 Umweltschutz
812,05:5019,Ozon,1659733200,13.54318,47.13378,1140.0,EPSG:31287,1,HMW,97.0,µg/m³,NOCLASS,Zederhaus Lamm,Zederhaus Lamm,Amt der Salzburger Landesregierung
813,07:2912,Ozon,1659733200,12.766025,46.8191111,681.0,EPSG:31287,1,HMW,97.0,µg/m³,NOCLASS,"Lienz Tristacher-See-Straße, Tiefbrunnen ","Tristacher-See-Straße, Tiefbrunnen",Amt der Tiroler Landesregierung
814,02:M805,Ozon,1659731400,14.329763,46.824822,965.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Kraigerberg,Eggen,Amt der Kärntner Landesregierung
815,03:1401,Ozon,1659733200,16.3022222,48.0861111,215.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Mödling Bachgasse,Untere Bachgasse (Park vor Schule),Amt der Niederösterreichischen Landesregierung
816,03:2301,Ozon,1659733200,15.6325,48.2116,270.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,St. Pölten Eybnerstraße,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule",Amt der Niederösterreichischen Landesregierung
817,04:S409,Ozon,1659733200,14.442777777777776,48.04944444444444,305.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Steyr Münichholz,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",Amt der Oberösterreichischen Landesregierung
818,05:2100,Ozon,1659733200,13.106,47.667,650.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Hallein Winterstall,Winterstallstraße,Amt der Salzburger Landesregierung
819,08:0706,Ozon,1659729600,9.653713,47.410164,410.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Lustenau Wiesenrain,Wiesenrainstraße 26; 50m vom Zollamt Philipp Krapf-Str.,Umweltinstitut des Landes Vorarlberg
820,08:2708,Ozon,1659729600,9.822944,47.156483,580.0,EPSG:31287,1,HMW,98.0,µg/m³,NOCLASS,Bludenz Herrengasse,Herrengasse 10 (L190: 110m),Umweltinstitut des Landes Vorarlberg
821,04:S108,Ozon,1659735000,14.574722222222,48.53111111,918.0,EPSG:31287,1,HMW,99.0,µg/m³,NOCLASS,Grünbach bei Freistadt,Oberrauchenödt Kirche St. Michael,Amt der Oberösterreichischen Landesregierung
822,03:1204,Ozon,1659733200,15.205,48.21275,216.0,EPSG:31287,1,HMW,100.0,µg/m³,NOCLASS,Pöchlarn,"Brunnenschutzgebiet, Donauuferpromenade",Amt der Niederösterreichischen Landesregierung
823,05:1200,Ozon,1659733200,13.03488,47.81565,420.0,EPSG:31287,1,HMW,100.0,µg/m³,NOCLASS,"Salzburg Lehener Park, Franz Martin-Straße 1",Franz Martin-Straße 1,Amt der Salzburger Landesregierung
824,06:177,Ozon,1659735000,14.244676,47.565439,649.0,EPSG:31287,1,HMW,102.0,µg/m³,NOCLASS,Liezen Pyhrnbach,Alte Gasse 12,Amt der Steiermärkischen Landesregierung
825,03:1901,Ozon,1659733200,16.0625,48.329445,178.0,EPSG:31287,1,HMW,104.0,µg/m³,NOCLASS,Tulln Leopoldgasse,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",Amt der Niederösterreichischen Landesregierung
826,07:2620,Ozon,1659733200,10.224811,47.133681,2147.0,EPSG:31287,1,HMW,104.0,µg/m³,NOCLASS,St. Anton am Arlberg - Galzig,"Galzig, A1-Gebäude",Amt der Tiroler Landesregierung
827,08:0503,Ozon,1659729600,9.9267,47.5292,1020.0,EPSG:31287,1,HMW,104.0,µg/m³,NOCLASS,Sulzberg - Gmeind,Gmeind,Umweltinstitut des Landes Vorarlberg
828,04:S407,Ozon,1659735000,13.6676111,48.0008965,420.0,EPSG:31287,1,HMW,107.0,µg/m³,NOCLASS,"Vöcklabruck, Untere Agergasse",Untere Agergasse 14,Amt der Oberösterreichischen Landesregierung
829,03:0301,Ozon,1659733200,16.95787,48.1442,180.0,EPSG:31287,1,HMW,113.0,µg/m³,NOCLASS,Hainburg Krankenhaus,"Parkplatz Bezirkskrankenhaus, Florianistraße",Amt der Niederösterreichischen Landesregierung
830,03:1903,Ozon,1659733200,15.8578,48.331,192.0,EPSG:31287,1,HMW,114.0,µg/m³,NOCLASS,Trasdorf im Tullnerfeld,Kaindorfer Straße,Amt der Niederösterreichischen Landesregierung
831,05:2055,Ozon,1659733200,13.232778,47.6502778,1005.0,EPSG:31287,1,HMW,114.0,µg/m³,NOCLASS,St. Koloman Kleinhorn,"Kleinhorn, Taugl 94, Familie Kurz",Amt der Salzburger Landesregierung
832,05:3055,Ozon,1659733200,13.0158333,47.936667,730.0,EPSG:31287,1,HMW,114.0,µg/m³,NOCLASS,Haunsberg,SAFE Funkstation Simmerstatt,Amt der Salzburger Landesregierung
833,04:S156,Ozon,1659733200,13.03923,48.257474,350.0,EPSG:31287,1,HMW,116.0,µg/m³,NOCLASS,"Braunau Zentrum, Kolpingplatz","Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",Amt der Oberösterreichischen Landesregierung
834,04:S432,Ozon,1659733200,13.60892,47.97386,485.0,EPSG:31287,1,HMW,116.0,µg/m³,NOCLASS,Lenzing Hauptstraße,Park Hauptstraße/Stefan Fadinger-Straße,Amt der Oberösterreichischen Landesregierung
835,04:S416,Ozon,1659735000,14.31479,48.27329,265.0,EPSG:31287,1,HMW,117.0,µg/m³,NOCLASS,Linz Neue Welt,"Wiener Straße 233, Straßenbahnstation Neue Welt",Amt der Oberösterreichischen Landesregierung
836,03:0801,Ozon,1659733200,15.49842,48.72421,556.0,EPSG:31287,1,HMW,118.0,µg/m³,NOCLASS,Irnfritz - Rothweinsdorf,Rothweinsdorf,Amt der Niederösterreichischen Landesregierung
837,06:036,Ozon,1659735000,15.493688888888888,47.06701111111112,473.0,EPSG:31287,1,HMW,118.0,µg/m³,NOCLASS,Graz Lustbühel,Observatorium Schloss Lustbühel,Amt der Steiermärkischen Landesregierung
838,03:2604,Ozon,1659733200,14.77227777777778,48.04511111111111,330.0,EPSG:31287,1,HMW,119.0,µg/m³,NOCLASS,Kematen an der Ybbs,Gimpersdorf,Amt der Niederösterreichischen Landesregierung
839,06:189,Ozon,1659735000,13.639444444444443,47.36027777777778,1852.0,EPSG:31287,1,HMW,119.0,µg/m³,NOCLASS,Hochwurzen,Seilbahn-Bergstation Hochwurzen,Amt der Steiermärkischen Landesregierung
840,03:0103,Ozon,1659733200,14.86505,48.179279,465.0,EPSG:31287,1,HMW,121.0,µg/m³,NOCLASS,Kollmitzberg,"Kollmitzberg, neben GH. Alpenblick",Amt der Niederösterreichischen Landesregierung
841,03:1102,Ozon,1659733200,15.32085,47.86144,880.0,EPSG:31287,1,HMW,121.0,µg/m³,NOCLASS,"Annaberg, Joachimsberg",Joachimsberg Lassingrotte,Amt der Niederösterreichischen Landesregierung
842,03:0104,Ozon,1659733200,14.51954,48.19234,265.0,EPSG:31287,1,HMW,122.0,µg/m³,NOCLASS,"St. Valentin A1, Buchenstraße","Attenhofen, Buchenstraße/Kaufpark",Amt der Niederösterreichischen Landesregierung
843,06:190,Ozon,1659735000,15.36778,46.65195,785.0,EPSG:31287,1,HMW,122.0,µg/m³,NOCLASS,Arnfels - Remschnigg,"Steirischer Possruck, Remschnigg, Isaak",Amt der Steiermärkischen Landesregierung
844,03:0302,Ozon,1659733200,16.675289,48.05004,235.0,EPSG:31287,1,HMW,124.0,µg/m³,NOCLASS,Stixneusiedl,"Stixneusiedl, Hochbehälter Viehtrift",Amt der Niederösterreichischen Landesregierung
845,02:VL52,Ozon,1659729600,13.91449,46.6954,1897.0,EPSG:31287,1,HMW,125.0,µg/m³,NOCLASS,Gerlitzen Steinturm,Gerlitzen Steinturm (Gipfelplateau),Amt der Kärntner Landesregierung
846,04:S404,Ozon,1659735000,14.23755,48.22535,274.0,EPSG:31287,1,HMW,126.0,µg/m³,NOCLASS,Traun Tischlerstraße,Tischlerstrasse Kindergarten,Amt der Oberösterreichischen Landesregierung
847,07:2123,Ozon,1659733200,11.3759972,47.3056222,1958.0,EPSG:31287,1,HMW,126.0,µg/m³,NOCLASS,Innsbruck Nordkette (Seegrube),Grubegg,Amt der Tiroler Landesregierung
848,04:S235,Ozon,1659733200,13.720737,47.815855,1602.0,EPSG:31287,1,HMW,127.0,µg/m³,NOCLASS,Feuerkogel (Höllengebirge),Feuerkogel 3,Amt der Oberösterreichischen Landesregierung
849,10:PIL1,Ozon,1659733200,15.93595,48.7212,315.0,EPSG:31287,1,HMW,128.0,µg/m³,NOCLASS,Pillersdorf bei Retz,Am Öhlberg,Umweltbundesamt
850,03:0101,Ozon,1659733200,14.8788,48.1199,270.0,EPSG:31287,1,HMW,129.0,µg/m³,NOCLASS,Amstetten,"Anzengruberstraße, Parkplatz vor der Schule",Amt der Niederösterreichischen Landesregierung
851,03:0401,Ozon,1659733200,16.729445,48.33472,161.0,EPSG:31287,1,HMW,129.0,µg/m³,NOCLASS,Gänserndorf Baumschulweg,Baumschulweg,Amt der Niederösterreichischen Landesregierung
852,03:1502,Ozon,1659733200,15.860277778,47.67027778,890.0,EPSG:31287,1,HMW,129.0,µg/m³,NOCLASS,Payerbach - Kreuzberg,"Kreuzberg, Althammerhofstraße, Coronakreuz",Amt der Niederösterreichischen Landesregierung
853,03:0403,Ozon,1659733200,16.522,48.3929,260.0,EPSG:31287,1,HMW,130.0,µg/m³,NOCLASS,Wolkersdorf,Hochbehälter Breitenkreuz,Amt der Niederösterreichischen Landesregierung
854,10:SON1,Ozon,1659735000,12.9583,47.0541667,3106.0,EPSG:31287,1,HMW,130.0,µg/m³,NOCLASS,Sonnblick,Wetterobservatorium Hoher Sonnblick,Umweltbundesamt
855,04:S406,Ozon,1659735000,14.0366,48.1649,316.0,EPSG:31287,1,HMW,134.0,µg/m³,NOCLASS,Wels Linzerstraße,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",Amt der Oberösterreichischen Landesregierung
856,03:2501,Ozon,1659733200,15.619166,48.40861,200.0,EPSG:31287,1,HMW,135.0,µg/m³,NOCLASS,Krems,"St.Paul-Gasse/Rechte Kremszeile 54, Sportplatz",Amt der Niederösterreichischen Landesregierung
857,10:ENK1,Ozon,1659733200,13.67085,48.39167,525.0,EPSG:31287,1,HMW,135.0,µg/m³,NOCLASS,Enzenkirchen im Sauwald,"Kriegen, Kapelle",Umweltbundesamt
858,03:2101,Ozon,1659733200,16.29305556,47.60833333,738.0,EPSG:31287,1,HMW,136.0,µg/m³,NOCLASS,Wiesmath,Mäuserriegel,Amt der Niederösterreichischen Landesregierung
859,06:185,Ozon,1659735000,15.956111,46.7675,415.0,EPSG:31287,1,HMW,136.0,µg/m³,NOCLASS,Klöch bei Bad Radkersburg,"Seindl, Dissay-Weg",Amt der Steiermärkischen Landesregierung
860,03:0601,Ozon,1659733200,16.31395,48.30246,260.0,EPSG:31287,1,HMW,140.0,µg/m³,NOCLASS,Klosterneuburg Meynertgasse,"Meynertgasse, südwestlich vom Wasserhochbehälter",Amt der Niederösterreichischen Landesregierung
861,10:ZOE2,Ozon,1659735000,14.44095,47.83828,899.0,EPSG:31287,1,HMW,140.0,µg/m³,NOCLASS,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,"Zöbelboden, Wildwiese",Umweltbundesamt
862,06:150,Ozon,1659735000,15.360833333333332,47.40555555555555,1610.0,EPSG:31287,1,HMW,141.0,µg/m³,NOCLASS,Rennfeld,Rennfeld-Gipfel,Amt der Steiermärkischen Landesregierung
863,03:1701,Ozon,1659733200,15.54583333,48.370278,320.0,EPSG:31287,1,HMW,144.0,µg/m³,NOCLASS,Dunkelsteinerwald - Unterbergern,Unterbergern Bäckerberg,Amt der Niederösterreichischen Landesregierung
864,06:156,Ozon,1659735000,15.882222,47.34806,1180.0,EPSG:31287,1,HMW,145.0,µg/m³,NOCLASS,Masenberg,"Masenberg, Sender oberhalb von Waldhansl",Amt der Steiermärkischen Landesregierung
865,09:JAEG,Ozon,1659735000,16.2972,48.2702,488.0,EPSG:31287,1,HMW,146.0,µg/m³,NOCLASS,Hermannskogel,"Hermannskogel, Jägerwiese",Gemeinde Wien - MA22 Umweltschutz
866,03:0202,Ozon,1659733200,15.9189,48.1051,581.0,EPSG:31287,1,HMW,147.0,µg/m³,NOCLASS,Forsthof am Schöpfl,Forsthof am Schöpfl,Amt der Niederösterreichischen Landesregierung
867,03:1502,Stickstoffdioxid,1659733200,15.860277778,47.67027778,890.0,EPSG:31287,1,HMW,1.0,µg/m³,1,Payerbach - Kreuzberg,"Kreuzberg, Althammerhofstraße, Coronakreuz",Amt der Niederösterreichischen Landesregierung
868,10:SON1,Stickstoffdioxid,1659735000,12.9583,47.0541667,3106.0,EPSG:31287,2,HMW,1.0,µg/m³,1,Sonnblick,Wetterobservatorium Hoher Sonnblick,Umweltbundesamt
869,10:VOR1,Stickstoffdioxid,1659733200,12.972,46.6775,1010.0,EPSG:31287,1,HMW,1.0,µg/m³,1,Vorhegg bei Kötschach-Mauthen,"Kreuth 8b, Josef Zobernig",Umweltbundesamt
870,01:0007,Stickstoffdioxid,1659735000,16.434389,47.749044,214.0,EPSG:31287,1,HMW,2.0,µg/m³,1,Pöttelsdorf,Berggasse,Amt der Burgenländischen Landesregierung
871,03:0202,Stickstoffdioxid,1659733200,15.9189,48.1051,581.0,EPSG:31287,1,HMW,2.0,µg/m³,1,Forsthof am Schöpfl,Forsthof am Schöpfl,Amt der Niederösterreichischen Landesregierung
872,04:S108,Stickstoffdioxid,1659735000,14.574722222222,48.53111111,918.0,EPSG:31287,1,HMW,2.0,µg/m³,1,Grünbach bei Freistadt,Oberrauchenödt Kirche St. Michael,Amt der Oberösterreichischen Landesregierung
873,06:156,Stickstoffdioxid,1659735000,15.882222,47.34806,1180.0,EPSG:31287,1,HMW,2.0,µg/m³,1,Masenberg,"Masenberg, Sender oberhalb von Waldhansl",Amt der Steiermärkischen Landesregierung
874,07:2912,Stickstoffdioxid,1659733200,12.766025,46.8191111,681.0,EPSG:31287,1,HMW,2.0,µg/m³,1,"Lienz Tristacher-See-Straße, Tiefbrunnen ","Tristacher-See-Straße, Tiefbrunnen",Amt der Tiroler Landesregierung
875,02:SP10,Stickstoffdioxid,1659733200,13.194533,46.935,686.0,EPSG:31287,1,HMW,3.0,µg/m³,1,Obervellach Schulzentrum,"Schulzentrum Obervellach-West 27, Dürnvellach",Amt der Kärntner Landesregierung
